,#Gc,logAge,[M/H],m_ini,logL,logTe,logg,m-M0,Av,m2/m1,mbol,TESS,J,H,Ks,Kepler,g,r,i,z,DDO51_finf,Mact
1292,1,9.39,-0.05,1.27584,0.541,3.81,4.19,12.8,0.037,0.0,16.216,15.756,15.34,15.128,15.099,16.192,16.427,16.14,16.101,16.133,16.293,1.276
1293,1,9.39,-0.05,0.53648,-1.276,3.608,4.82,13.0,0.038,0.0,20.959,20.449,19.325,18.669,18.541,21.384,22.632,21.384,20.867,20.552,22.629,0.536
1294,1,9.39,-0.03,0.45553,-1.483,3.589,4.881,10.3,0.03,0.0,18.777,18.287,17.068,16.46,16.307,19.311,20.691,19.392,18.729,18.33,20.647,0.456
1295,1,9.39,-0.01,0.70629,-0.837,3.652,4.679,10.2,0.029,0.0,17.063,16.504,15.557,14.925,14.831,17.286,18.246,17.217,16.888,16.704,18.229,0.706
1296,1,9.39,-0.01,0.26581,-1.996,3.555,5.024,11.6,0.035,0.0,21.36,20.952,19.577,19.019,18.8,22.109,23.719,22.325,21.433,20.908,23.551,0.266
1297,1,9.39,-0.01,0.84208,-0.466,3.704,4.593,11.7,0.036,0.0,17.636,17.04,16.293,15.824,15.758,17.689,18.347,17.613,17.405,17.308,18.17,0.842
1298,1,9.39,0.01,1.50861,0.874,3.782,3.818,11.0,0.033,0.0,13.584,13.057,12.565,12.301,12.263,13.545,13.874,13.485,13.406,13.408,13.704,1.509
1299,1,9.39,0.01,1.12446,0.219,3.785,4.355,12.2,0.037,0.0,16.423,15.904,15.417,15.151,15.116,16.391,16.722,16.33,16.252,16.256,16.555,1.124
1300,1,9.39,0.01,0.99948,-0.078,3.755,4.483,13.1,0.038,0.0,18.064,17.499,16.923,16.59,16.546,18.044,18.487,17.975,17.852,17.821,18.292,0.999
1301,1,9.39,0.03,0.31095,-1.865,3.561,4.986,9.4,0.024,0.0,18.831,18.401,17.052,16.49,16.285,19.537,21.101,19.735,18.876,18.369,20.959,0.311
1302,1,9.39,0.03,0.5744,-1.193,3.613,4.788,10.8,0.032,0.0,18.554,18.043,16.931,16.262,16.141,18.963,20.182,18.957,18.457,18.155,20.184,0.574
1303,1,9.39,0.03,0.29932,-1.895,3.559,4.992,11.1,0.034,0.0,20.609,20.19,18.83,18.268,18.058,21.335,22.915,21.539,20.668,20.152,22.763,0.299
1304,1,9.39,0.03,1.36722,0.664,3.802,4.065,11.6,0.035,0.0,14.709,14.221,13.787,13.564,13.532,14.672,14.934,14.616,14.567,14.592,14.788,1.367
1305,1,9.39,0.03,0.9485,-0.206,3.738,4.521,12.4,0.037,0.0,17.686,17.102,16.472,16.098,16.047,17.68,18.193,17.608,17.458,17.407,17.992,0.949
1306,1,9.39,0.05,0.33746,-1.797,3.565,4.97,11.3,0.034,0.0,20.563,20.131,18.79,18.224,18.026,21.26,22.803,21.448,20.604,20.103,22.674,0.337
1307,1,9.39,0.05,0.51769,-1.34,3.599,4.833,12.3,0.037,0.0,20.421,19.928,18.749,18.098,17.964,20.909,22.217,20.947,20.358,19.999,22.201,0.518
1308,1,9.39,0.07,0.85011,-0.466,3.7,4.58,11.5,0.035,0.0,17.435,16.834,16.073,15.596,15.527,17.494,18.18,17.415,17.2,17.099,18.01,0.85
1309,1,9.39,0.07,0.74544,-0.744,3.662,4.648,13.4,0.038,0.0,20.029,19.462,18.55,17.95,17.861,20.221,21.131,20.148,19.843,19.675,21.082,0.745
1310,1,9.39,0.09,0.67671,-0.935,3.638,4.702,10.7,0.032,0.0,17.807,17.268,16.257,15.599,15.495,18.101,19.164,18.049,17.663,17.438,19.165,0.677
1311,1,9.39,0.11,0.50358,-1.382,3.593,4.842,10.5,0.031,0.0,18.724,18.245,17.022,16.386,16.244,19.264,20.614,19.347,18.686,18.289,20.576,0.504
1312,1,9.39,0.11,0.45929,-1.491,3.584,4.874,10.6,0.031,0.0,19.097,18.634,17.357,16.754,16.595,19.704,21.126,19.84,19.09,18.644,21.057,0.459
1313,1,9.39,0.11,0.32434,-1.84,3.56,4.975,11.3,0.034,0.0,20.669,20.253,18.888,18.324,18.116,21.4,22.976,21.61,20.731,20.213,22.825,0.324
1314,1,9.39,0.11,0.38394,-1.677,3.57,4.927,12.2,0.037,0.0,21.163,20.726,19.388,18.816,18.631,21.852,23.368,22.042,21.199,20.7,23.254,0.384
1315,1,9.39,0.11,0.54371,-1.28,3.603,4.81,12.3,0.037,0.0,20.27,19.781,18.607,17.943,17.814,20.752,22.037,20.786,20.208,19.857,22.023,0.544
1316,1,9.39,0.13,0.64783,-1.017,3.629,4.728,6.5,0.009,0.0,13.813,13.274,12.228,11.556,11.447,14.136,15.256,14.099,13.675,13.425,15.266,0.648
1317,1,9.39,0.13,0.4231,-1.58,3.577,4.897,9.0,0.021,0.0,17.72,17.266,15.945,15.366,15.195,18.376,19.851,18.557,17.734,17.249,19.757,0.423
1318,1,9.39,0.13,0.14606,-2.63,3.489,5.136,9.3,0.023,0.0,20.646,20.429,18.704,18.183,17.929,21.871,24.059,22.481,21.06,20.239,23.826,0.146
1319,1,9.39,0.13,0.72527,-0.809,3.652,4.662,9.4,0.024,0.0,16.193,15.628,14.678,14.051,13.957,16.414,17.389,16.346,16.013,15.827,17.373,0.725
1320,1,9.39,0.13,0.88312,-0.396,3.709,4.56,12.0,0.036,0.0,17.76,17.157,16.426,15.976,15.91,17.8,18.454,17.72,17.521,17.432,18.274,0.883
1321,1,9.39,0.15,0.3648,-1.734,3.566,4.943,11.5,0.035,0.0,20.606,20.181,18.827,18.257,18.062,21.32,22.864,21.524,20.657,20.147,22.731,0.365
1322,1,9.39,0.15,0.53735,-1.3,3.6,4.813,11.7,0.036,0.0,19.721,19.239,18.044,17.38,17.249,20.228,21.531,20.279,19.671,19.302,21.51,0.537
1323,1,9.39,0.15,0.67479,-0.95,3.635,4.704,11.9,0.036,0.0,19.044,18.514,17.484,16.821,16.715,19.36,20.449,19.315,18.911,18.674,20.451,0.675
1324,1,9.39,0.17,1.85411,1.589,4.325,4.957,10.6,0.031,0.0,11.397,13.648,13.946,14.064,14.127,13.602,13.227,13.659,13.987,14.295,13.36,0.726
1325,1,9.39,0.19,0.94679,-0.25,3.726,4.514,11.1,0.034,0.0,16.494,15.888,15.221,14.825,14.767,16.493,17.072,16.414,16.247,16.183,16.869,0.947
1326,1,9.39,0.21,0.45713,-1.499,3.581,4.866,11.1,0.034,0.0,19.617,19.175,17.853,17.255,17.093,20.282,21.737,20.464,19.643,19.162,21.646,0.457
1327,1,9.39,0.21,0.91541,-0.331,3.715,4.537,11.7,0.036,0.0,17.298,16.69,15.983,15.556,15.493,17.32,17.953,17.239,17.052,16.973,17.764,0.915
1328,1,9.39,0.25,0.31143,-1.886,3.554,4.978,11.7,0.036,0.0,21.185,20.787,19.397,18.837,18.616,21.956,23.575,22.188,21.273,20.735,23.397,0.311
1329,1,9.39,0.25,0.40987,-1.616,3.572,4.899,12.5,0.037,0.0,21.309,20.887,19.523,18.943,18.764,22.031,23.547,22.252,21.366,20.849,23.425,0.41
1330,1,9.39,0.25,0.98724,-0.153,3.738,4.484,13.1,0.038,0.0,18.253,17.653,17.026,16.664,16.61,18.236,18.772,18.158,18.009,17.961,18.569,0.987
1331,1,9.39,0.33,0.50421,-1.386,3.591,4.835,12.7,0.037,0.0,20.934,20.492,19.201,18.56,18.416,21.562,22.946,21.709,20.949,20.501,22.877,0.504
1332,1,9.39,0.33,0.65366,-1.012,3.627,4.72,13.7,0.038,0.0,20.999,20.487,19.404,18.727,18.616,21.375,22.529,21.353,20.894,20.619,22.531,0.654
1333,1,9.39,0.39,0.24675,-2.082,3.54,5.02,11.0,0.033,0.0,20.976,20.608,19.159,18.613,18.382,21.825,23.541,22.115,21.115,20.528,23.344,0.247
1334,1,9.41,-0.55,0.71653,-0.619,3.701,4.662,12.5,0.037,0.0,18.818,18.241,17.481,17.0,16.93,18.893,19.526,18.827,18.608,18.501,19.333,0.717
1335,1,9.41,-0.51,0.29053,-1.815,3.593,5.033,10.2,0.029,0.0,19.507,18.969,17.846,17.269,17.106,19.923,21.254,19.928,19.387,19.065,21.22,0.291
1336,1,9.41,-0.45,0.55981,-1.115,3.637,4.796,12.3,0.037,0.0,19.858,19.315,18.327,17.688,17.576,20.136,21.164,20.083,19.707,19.491,21.135,0.56
1337,1,9.41,-0.39,0.33776,-1.73,3.59,5.002,12.3,0.037,0.0,21.396,20.875,19.721,19.14,18.975,21.853,23.214,21.878,21.301,20.954,23.173,0.338
1338,1,9.41,-0.37,0.50942,-1.276,3.619,4.844,12.9,0.038,0.0,20.861,20.327,19.277,18.635,18.507,21.207,22.364,21.172,20.73,20.47,22.348,0.509
1339,1,9.41,-0.35,0.89696,-0.188,3.756,4.55,12.7,0.037,0.0,17.941,17.399,16.821,16.482,16.438,17.942,18.362,17.88,17.753,17.718,18.172,0.897
1340,1,9.41,-0.35,0.48347,-1.351,3.612,4.868,13.0,0.038,0.0,21.148,20.616,19.541,18.909,18.775,21.519,22.722,21.497,21.024,20.743,22.707,0.483
1341,1,9.41,-0.33,0.44968,-1.444,3.604,4.896,9.9,0.027,0.0,18.28,17.744,16.643,16.024,15.884,18.672,19.927,18.665,18.158,17.855,19.913,0.45
1342,1,9.41,-0.31,0.5514,-1.173,3.626,4.803,10.1,0.028,0.0,17.802,17.263,16.234,15.579,15.46,18.119,19.23,18.075,17.661,17.419,19.22,0.551
1343,1,9.41,-0.31,1.00653,0.064,3.785,4.465,11.1,0.034,0.0,15.71,15.216,14.724,14.451,14.418,15.702,16.016,15.646,15.564,15.564,15.857,1.007
1344,1,9.41,-0.31,0.51868,-1.264,3.618,4.835,11.7,0.036,0.0,19.629,19.098,18.039,17.393,17.266,19.982,21.149,19.951,19.502,19.236,21.137,0.519
1345,1,9.41,-0.31,1.14575,0.428,3.823,4.309,11.8,0.036,0.0,15.501,15.093,14.706,14.512,14.486,15.505,15.692,15.46,15.436,15.478,15.577,1.146
1346,1,9.41,-0.29,0.15639,-2.5,3.517,5.145,10.1,0.028,0.0,21.119,20.801,19.269,18.719,18.48,22.08,24.02,22.439,21.329,20.694,23.835,0.156
1347,1,9.41,-0.29,1.18211,0.483,3.826,4.277,12.7,0.037,0.0,16.262,15.859,15.478,15.29,15.265,16.266,16.445,16.222,16.202,16.247,16.332,1.182
1348,1,9.41,-0.27,0.96555,-0.065,3.767,4.503,11.3,0.034,0.0,16.232,15.701,15.158,14.846,14.807,16.222,16.603,16.161,16.052,16.032,16.423,0.966
1349,1,9.41,-0.27,1.0579,0.166,3.795,4.422,11.7,0.036,0.0,16.054,15.578,15.113,14.861,14.83,16.045,16.328,15.992,15.924,15.935,16.179,1.058
1350,1,9.41,-0.27,0.90956,-0.197,3.751,4.543,12.2,0.037,0.0,17.463,16.907,16.314,15.965,15.919,17.46,17.904,17.396,17.261,17.222,17.708,0.91
1351,1,9.41,-0.25,0.55999,-1.165,3.625,4.797,11.7,0.036,0.0,19.382,18.851,17.811,17.15,17.03,19.715,20.842,19.673,19.251,19.003,20.836,0.56
1352,1,9.41,-0.25,1.42159,0.914,3.805,3.843,11.9,0.036,0.0,14.385,13.926,13.492,13.267,13.236,14.369,14.606,14.319,14.272,14.295,14.472,1.422
1353,1,9.41,-0.25,0.83407,-0.392,3.725,4.598,12.1,0.037,0.0,17.851,17.269,16.593,16.181,16.124,17.873,18.421,17.804,17.629,17.557,18.216,0.834
1354,1,9.41,-0.25,0.96547,-0.073,3.765,4.503,13.2,0.038,0.0,18.153,17.62,17.07,16.753,16.713,18.145,18.537,18.084,17.971,17.948,18.354,0.965
1355,1,9.41,-0.23,0.27472,-1.931,3.569,5.032,11.4,0.035,0.0,20.998,20.531,19.255,18.693,18.5,21.606,23.118,21.723,20.984,20.543,23.018,0.275
1356,1,9.41,-0.23,0.59882,-1.069,3.634,4.764,13.1,0.038,0.0,20.541,20.006,18.993,18.338,18.227,20.844,21.914,20.794,20.401,20.172,21.904,0.599
1357,1,9.41,-0.23,0.62936,-0.982,3.643,4.738,13.5,0.038,0.0,20.725,20.181,19.203,18.56,18.457,20.988,21.99,20.929,20.571,20.365,21.973,0.629
1358,1,9.41,-0.21,0.31862,-1.811,3.576,5.002,11.1,0.034,0.0,20.399,19.914,18.665,18.099,17.918,20.968,22.432,21.063,20.362,19.939,22.357,0.319
1359,1,9.41,-0.21,0.45148,-1.461,3.598,4.89,12.1,0.037,0.0,20.522,20.006,18.861,18.241,18.097,20.968,22.274,20.985,20.429,20.092,22.255,0.451
1360,1,9.41,-0.21,1.02424,0.043,3.777,4.459,13.0,0.038,0.0,17.662,17.146,16.631,16.343,16.306,17.648,17.997,17.589,17.495,17.486,17.826,1.024
1361,1,9.41,-0.19,0.40254,-1.585,3.588,4.925,11.6,0.035,0.0,20.332,19.833,18.633,18.04,17.879,20.844,22.229,20.906,20.27,19.887,22.182,0.403
1362,1,9.41,-0.17,0.43112,-1.518,3.592,4.904,11.3,0.034,0.0,19.865,19.361,18.179,17.573,17.42,20.355,21.708,20.402,19.793,19.425,21.673,0.431
1363,1,9.41,-0.17,1.13917,0.309,3.804,4.348,11.7,0.036,0.0,15.698,15.233,14.796,14.566,14.537,15.683,15.938,15.63,15.578,15.601,15.798,1.139
1364,1,9.41,-0.17,0.55012,-1.21,3.618,4.806,12.0,0.036,0.0,19.795,19.271,18.199,17.54,17.417,20.163,21.341,20.137,19.678,19.405,21.338,0.55
1365,1,9.41,-0.17,0.62957,-0.998,3.64,4.74,12.4,0.037,0.0,19.666,19.125,18.132,17.482,17.377,19.945,20.978,19.889,19.517,19.303,20.968,0.63
1366,1,9.41,-0.17,0.46486,-1.434,3.598,4.879,12.6,0.037,0.0,20.955,20.442,19.295,18.669,18.527,21.404,22.707,21.422,20.866,20.528,22.69,0.465
1367,1,9.41,-0.17,0.65835,-0.918,3.649,4.715,13.5,0.038,0.0,20.564,20.015,19.055,18.417,18.32,20.807,21.778,20.742,20.402,20.209,21.76,0.658
1368,1,9.41,-0.15,0.84508,-0.404,3.719,4.591,11.9,0.036,0.0,17.681,17.093,16.397,15.968,15.908,17.709,18.291,17.638,17.454,17.376,18.094,0.845
1369,1,9.41,-0.13,0.37514,-1.673,3.58,4.953,11.3,0.034,0.0,20.253,19.77,18.524,17.946,17.774,20.82,22.259,20.92,20.218,19.795,22.192,0.375
1370,1,9.41,-0.13,0.59329,-1.109,3.626,4.772,11.4,0.035,0.0,18.942,18.414,17.37,16.702,16.587,19.276,20.402,19.234,18.814,18.566,20.404,0.593
1371,1,9.41,-0.13,0.52875,-1.277,3.61,4.826,11.8,0.036,0.0,19.762,19.244,18.14,17.489,17.361,20.164,21.391,20.155,19.658,19.358,21.386,0.529
1372,1,9.41,-0.13,0.83725,-0.433,3.714,4.596,13.1,0.038,0.0,18.953,18.364,17.65,17.207,17.145,18.992,19.599,18.92,18.727,18.642,19.407,0.837
1373,1,9.41,-0.13,0.82044,-0.478,3.707,4.606,13.4,0.038,0.0,19.366,18.776,18.038,17.576,17.511,19.418,20.054,19.344,19.14,19.046,19.87,0.82
1374,1,9.41,-0.13,0.88804,-0.301,3.732,4.561,13.6,0.038,0.0,19.123,18.542,17.89,17.496,17.442,19.133,19.662,19.063,18.901,18.839,19.459,0.888
1375,1,9.41,-0.13,0.74605,-0.679,3.678,4.648,13.7,0.038,0.0,20.168,19.588,18.742,18.189,18.109,20.3,21.09,20.226,19.963,19.824,20.981,0.746
1376,1,9.41,-0.13,0.96869,-0.105,3.756,4.498,14.4,0.038,0.0,19.433,18.877,18.301,17.965,17.921,19.421,19.854,19.355,19.23,19.198,19.661,0.969
1377,1,9.41,-0.11,0.27244,-1.959,3.562,5.026,11.1,0.034,0.0,20.767,20.33,19.003,18.441,18.235,21.448,23.01,21.615,20.798,20.312,22.876,0.272
1378,1,9.41,-0.11,0.6515,-0.955,3.643,4.723,12.1,0.037,0.0,19.257,18.714,17.729,17.08,16.979,19.526,20.544,19.467,19.104,18.896,20.536,0.652
1379,1,9.41,-0.11,1.35457,0.707,3.809,4.045,12.7,0.037,0.0,15.702,15.243,14.823,14.608,14.578,15.68,15.914,15.629,15.588,15.618,15.78,1.355
1380,1,9.41,-0.09,1.08037,0.137,3.782,4.407,10.5,0.031,0.0,14.928,14.407,13.91,13.635,13.6,14.899,15.234,14.839,14.755,14.754,15.067,1.08
1381,1,9.41,-0.09,0.98998,-0.065,3.759,4.48,12.2,0.037,0.0,17.133,16.579,16.012,15.685,15.641,17.117,17.541,17.051,16.931,16.903,17.35,0.99
1382,1,9.41,-0.07,0.29043,-1.912,3.563,5.011,4.9,0.004,0.0,14.449,13.994,12.675,12.115,11.913,15.107,16.652,15.279,14.462,13.978,16.523,0.29
1383,1,9.41,-0.07,0.79362,-0.571,3.692,4.621,11.1,0.034,0.0,17.298,16.706,15.912,15.404,15.331,17.385,18.104,17.309,17.076,16.959,17.957,0.794
1384,1,9.41,-0.07,0.3028,-1.876,3.565,5.002,11.2,0.034,0.0,20.66,20.217,18.897,18.333,18.134,21.329,22.867,21.492,20.683,20.202,22.745,0.303
1385,1,9.41,-0.07,0.31708,-1.839,3.568,4.995,11.3,0.034,0.0,20.668,20.219,18.909,18.344,18.149,21.322,22.845,21.477,20.683,20.208,22.733,0.317
1386,1,9.41,-0.07,0.48848,-1.395,3.598,4.859,12.7,0.037,0.0,20.957,20.453,19.289,18.654,18.515,21.426,22.736,21.454,20.88,20.53,22.72,0.488
1387,1,9.41,-0.05,0.29393,-1.905,3.562,5.007,10.0,0.028,0.0,19.532,19.095,17.762,17.2,16.995,20.218,21.773,20.396,19.565,19.072,21.639,0.294
1388,1,9.41,-0.05,0.18761,-2.311,3.532,5.098,10.5,0.031,0.0,21.048,20.695,19.215,18.675,18.442,21.936,23.719,22.253,21.212,20.603,23.525,0.188
1389,1,9.41,-0.05,0.42656,-1.551,3.585,4.904,11.0,0.033,0.0,19.648,19.165,17.924,17.331,17.169,20.209,21.622,20.309,19.613,19.194,21.566,0.427
1390,1,9.41,-0.05,0.29753,-1.894,3.563,5.004,11.5,0.035,0.0,21.005,20.571,19.238,18.675,18.471,21.693,23.246,21.868,21.04,20.548,23.114,0.298
1391,1,9.41,-0.05,0.50471,-1.359,3.6,4.847,12.8,0.037,0.0,20.966,20.461,19.308,18.662,18.528,21.422,22.715,21.44,20.885,20.546,22.707,0.505
1392,1,9.41,-0.03,0.38818,-1.654,3.577,4.934,11.3,0.034,0.0,20.204,19.737,18.451,17.878,17.703,20.82,22.288,20.957,20.196,19.738,22.208,0.388
1393,1,9.41,-0.03,0.96873,-0.131,3.748,4.495,11.5,0.035,0.0,16.598,16.025,15.428,15.078,15.031,16.582,17.048,16.513,16.379,16.34,16.849,0.969
1394,1,9.41,-0.03,0.65668,-0.964,3.639,4.721,12.0,0.036,0.0,19.181,18.643,17.641,16.983,16.879,19.469,20.52,19.414,19.037,18.818,20.52,0.657
1395,1,9.41,-0.03,0.96397,-0.143,3.747,4.499,12.1,0.037,0.0,17.228,16.654,16.052,15.698,15.651,17.215,17.687,17.146,17.009,16.967,17.487,0.964
1396,1,9.41,-0.03,0.61049,-1.089,3.625,4.76,13.0,0.038,0.0,20.493,19.971,18.916,18.239,18.125,20.84,21.981,20.8,20.372,20.119,21.991,0.61
1397,1,9.41,-0.03,0.56829,-1.198,3.614,4.794,13.6,0.038,0.0,21.365,20.852,19.752,19.086,18.963,21.763,22.972,21.749,21.264,20.971,22.975,0.568
1398,1,9.41,-0.01,1.18239,0.355,3.796,4.285,13.1,0.038,0.0,16.981,16.486,16.03,15.789,15.757,16.951,17.239,16.894,16.832,16.849,17.087,1.182
1399,1,9.41,0.01,0.20706,-2.206,3.541,5.071,10.9,0.033,0.0,21.185,20.813,19.372,18.826,18.595,22.024,23.736,22.306,21.317,20.737,23.543,0.207
1400,1,9.41,0.03,0.23011,-2.121,3.545,5.048,10.3,0.03,0.0,20.372,19.987,18.568,18.019,17.789,21.181,22.858,21.441,20.483,19.921,22.667,0.23
1401,1,9.41,0.03,0.5754,-1.19,3.613,4.787,12.1,0.037,0.0,19.846,19.337,18.225,17.556,17.434,20.258,21.477,20.251,19.752,19.45,21.479,0.575
1402,1,9.41,0.05,0.43766,-1.537,3.582,4.891,10.5,0.031,0.0,19.112,18.643,17.368,16.777,16.613,19.715,21.149,19.848,19.1,18.653,21.079,0.438
1403,1,9.41,0.05,0.4083,-1.606,3.577,4.908,11.9,0.036,0.0,20.684,20.229,18.921,18.345,18.172,21.328,22.803,21.489,20.693,20.219,22.716,0.408
1404,1,9.41,0.05,0.88147,-0.379,3.714,4.564,12.0,0.036,0.0,17.716,17.119,16.406,15.968,15.905,17.748,18.368,17.671,17.481,17.398,18.18,0.881
1405,1,9.41,0.05,0.79374,-0.61,3.68,4.613,13.6,0.038,0.0,19.894,19.308,18.468,17.925,17.846,20.018,20.814,19.94,19.681,19.547,20.706,0.794
1406,1,9.41,0.07,0.35901,-1.741,3.568,4.952,11.5,0.035,0.0,20.622,20.186,18.85,18.281,18.09,21.31,22.837,21.495,20.657,20.16,22.718,0.359
1407,1,9.41,0.07,1.12973,0.22,3.782,4.344,12.0,0.036,0.0,16.22,15.69,15.196,14.927,14.891,16.183,16.528,16.12,16.037,16.039,16.357,1.13
1408,1,9.41,0.09,0.23433,-2.113,3.543,5.04,8.9,0.021,0.0,18.952,18.568,17.14,16.593,16.363,19.769,21.459,20.041,19.068,18.498,21.267,0.234
1409,1,9.41,0.09,0.15653,-2.546,3.5,5.123,10.0,0.028,0.0,21.134,20.882,19.22,18.698,18.449,22.274,24.346,22.798,21.48,20.714,24.122,0.157
1410,1,9.41,0.09,1.00124,-0.089,3.75,4.475,10.4,0.03,0.0,15.394,14.81,14.224,13.884,13.838,15.365,15.831,15.293,15.164,15.13,15.632,1.001
1411,1,9.41,0.09,0.40923,-1.608,3.575,4.906,11.2,0.034,0.0,19.99,19.541,18.219,17.644,17.47,20.653,22.138,20.83,20.009,19.523,22.043,0.409
1412,1,9.41,0.09,0.95826,-0.194,3.737,4.509,12.6,0.037,0.0,17.855,17.267,16.634,16.261,16.208,17.848,18.372,17.774,17.623,17.571,18.17,0.958
1413,1,9.41,0.09,0.62495,-1.07,3.624,4.746,13.0,0.038,0.0,20.446,19.931,18.858,18.177,18.063,20.813,21.97,20.782,20.335,20.069,21.979,0.625
1414,1,9.41,0.11,0.62147,-1.083,3.622,4.749,12.5,0.037,0.0,19.976,19.464,18.381,17.701,17.586,20.355,21.523,20.33,19.871,19.596,21.53,0.621
1415,1,9.41,0.13,0.97207,-0.17,3.739,4.497,13.4,0.038,0.0,18.595,18.005,17.377,17.01,16.957,18.584,19.106,18.509,18.361,18.311,18.903,0.972
1416,1,9.41,0.13,0.71876,-0.826,3.65,4.666,13.8,0.038,0.0,20.635,20.082,19.118,18.482,18.386,20.878,21.872,20.811,20.469,20.275,21.862,0.719
1417,1,9.41,0.15,0.47238,-1.462,3.586,4.863,11.1,0.034,0.0,19.525,19.066,17.786,17.176,17.021,20.136,21.551,20.275,19.523,19.077,21.482,0.472
1418,1,9.41,0.15,1.30522,0.529,3.794,4.146,13.1,0.038,0.0,16.548,16.033,15.577,15.34,15.305,16.503,16.808,16.442,16.379,16.397,16.648,1.305
1419,1,9.41,0.17,0.17401,-2.433,3.511,5.099,10.1,0.028,0.0,20.951,20.665,19.062,18.536,18.293,22.009,23.977,22.465,21.237,20.52,23.762,0.174
1420,1,9.41,0.19,0.21584,-2.194,3.534,5.05,10.4,0.03,0.0,20.656,20.301,18.823,18.283,18.051,21.542,23.304,21.862,20.819,20.208,23.106,0.216
1421,1,9.41,0.19,0.32375,-1.851,3.556,4.971,12.0,0.036,0.0,21.398,20.994,19.613,19.05,18.835,22.155,23.757,22.38,21.477,20.946,23.589,0.324
1422,1,9.41,0.21,0.20988,-2.217,3.533,5.054,8.9,0.021,0.0,19.213,18.856,17.373,16.835,16.603,20.102,21.873,20.43,19.377,18.76,21.675,0.21
1423,1,9.41,0.21,0.37764,-1.702,3.566,4.928,12.3,0.037,0.0,21.326,20.907,19.543,18.971,18.778,22.053,23.598,22.267,21.386,20.869,23.461,0.378
1424,1,9.41,0.25,0.46213,-1.487,3.582,4.863,12.5,0.037,0.0,20.987,20.55,19.225,18.62,18.46,21.658,23.107,21.842,21.018,20.536,23.016,0.462
1425,1,9.41,0.27,0.42951,-1.567,3.575,4.885,11.9,0.036,0.0,20.586,20.162,18.799,18.213,18.043,21.305,22.801,21.529,20.64,20.125,22.687,0.43
1426,1,9.41,0.29,0.35689,-1.761,3.562,4.947,10.6,0.031,0.0,19.772,19.359,17.985,17.413,17.213,20.514,22.078,20.739,19.84,19.315,21.928,0.357
1427,1,9.41,0.33,0.30564,-1.902,3.553,4.981,11.8,0.036,0.0,21.324,20.929,19.535,18.975,18.752,22.102,23.728,22.337,21.416,20.875,23.545,0.306
1428,1,9.41,0.33,1.1977,0.322,3.784,4.275,13.6,0.038,0.0,17.566,17.017,16.535,16.285,16.247,17.509,17.867,17.44,17.363,17.372,17.692,1.198
1429,1,9.41,0.35,0.90501,-0.355,3.712,4.543,12.1,0.037,0.0,17.758,17.143,16.425,15.996,15.93,17.782,18.446,17.698,17.505,17.423,18.266,0.905
1430,1,9.43,-0.55,0.71079,-0.635,3.699,4.665,11.5,0.035,0.0,17.857,17.278,16.511,16.023,15.952,17.935,18.578,17.869,17.646,17.536,18.389,0.711
1431,1,9.43,-0.47,0.70863,-0.67,3.69,4.666,10.8,0.032,0.0,17.246,16.667,15.87,15.355,15.281,17.342,18.033,17.275,17.037,16.916,17.871,0.709
1432,1,9.43,-0.47,0.66552,-0.799,3.674,4.701,12.1,0.037,0.0,18.867,18.298,17.437,16.872,16.788,19.014,19.796,18.947,18.674,18.526,19.681,0.666
1433,1,9.43,-0.45,0.24563,-1.975,3.579,5.064,11.1,0.034,0.0,20.807,20.299,19.103,18.541,18.359,21.312,22.756,21.359,20.733,20.357,22.691,0.246
1434,1,9.43,-0.39,0.44389,-1.447,3.606,4.904,9.3,0.023,0.0,17.687,17.144,16.06,15.444,15.304,18.06,19.294,18.045,17.555,17.264,19.278,0.444
1435,1,9.43,-0.39,0.6154,-0.975,3.649,4.744,13.8,0.038,0.0,21.006,20.458,19.505,18.873,18.773,21.244,22.192,21.181,20.844,20.652,22.158,0.615
1436,1,9.43,-0.31,0.62174,-0.98,3.646,4.742,11.0,0.033,0.0,18.221,17.672,16.708,16.071,15.969,18.468,19.444,18.407,18.06,17.862,19.419,0.622
1437,1,9.43,-0.31,0.75395,-0.593,3.697,4.642,12.1,0.037,0.0,18.351,17.767,16.993,16.499,16.429,18.43,19.1,18.36,18.135,18.025,18.927,0.754
1438,1,9.43,-0.29,0.50479,-1.306,3.614,4.848,13.1,0.038,0.0,21.136,20.607,19.531,18.89,18.76,21.508,22.706,21.486,21.015,20.735,22.694,0.505
1439,1,9.43,-0.29,0.70447,-0.746,3.673,4.67,13.3,0.038,0.0,19.934,19.362,18.498,17.93,17.847,20.083,20.886,20.013,19.738,19.59,20.782,0.704
1440,1,9.43,-0.29,0.84079,-0.357,3.731,4.591,13.5,0.038,0.0,19.162,18.589,17.933,17.535,17.48,19.18,19.701,19.113,18.948,18.883,19.498,0.841
1441,1,9.43,-0.27,0.95181,-0.093,3.764,4.51,12.9,0.038,0.0,17.903,17.368,16.813,16.493,16.452,17.896,18.292,17.835,17.72,17.695,18.108,0.952
1442,1,9.43,-0.25,0.4506,-1.455,3.6,4.892,12.3,0.037,0.0,20.708,20.186,19.057,18.436,18.294,21.136,22.424,21.141,20.606,20.282,22.409,0.451
1443,1,9.43,-0.23,0.84911,-0.359,3.729,4.586,11.6,0.035,0.0,17.268,16.688,16.024,15.621,15.565,17.284,17.819,17.215,17.047,16.98,17.616,0.849
